id,address,proj
8101.007312,"33-29 69TH ST, QUEENS NY",jh
8101.007604,"33-29 70TH ST, QUEENS NY",jh
8101.007666,"33-29 71ST ST, QUEENS NY",jh
8101.00776,"33-29 72ND ST, QUEENS NY",jh
8101.007861,"33-29 73RD ST, QUEENS NY",jh
8101.007934,"33-29 74TH ST, QUEENS NY",jh
8101.008008,"33-29 75TH ST, QUEENS NY",jh
8101.008479,"33-29 84TH ST, QUEENS NY",jh
8101.008566,"33-29 85TH ST, QUEENS NY",jh
8101.00862,"33-29 86TH ST, QUEENS NY",jh
8101.008837,"33-29 88TH ST, QUEENS NY",jh
8101.008948,"33-29 89TH ST, QUEENS NY",jh
8101.007294,"33-30 70TH ST, QUEENS NY",jh
8101.007625,"33-30 71ST ST, QUEENS NY",jh
8101.007711,"33-30 72ND ST, QUEENS NY",jh
8101.007807,"33-30 73RD ST, QUEENS NY",jh
8101.0079,"33-30 74TH ST, QUEENS NY",jh
8101.007964,"33-30 75TH ST, QUEENS NY",jh
8101.008056,"33-30 76TH ST, QUEENS NY",jh
8101.008366,"33-30 83RD ST, QUEENS NY",jh
8101.008534,"33-30 85TH ST, QUEENS NY",jh
8101.008663,"33-30 87TH ST, QUEENS NY",jh
8101.008773,"33-30 88TH ST, QUEENS NY",jh
8101.008886,"33-30 89TH ST, QUEENS NY",jh
8101.009007,"33-30 90TH ST, QUEENS NY",jh
8101.00844,"33-30/32 84TH ST, QUEENS NY",jh
8101.007311,"33-31 69TH ST, QUEENS NY",jh
8101.007605,"33-31 70TH ST, QUEENS NY",jh
8101.007667,"33-31 71ST ST, QUEENS NY",jh
8101.007761,"33-31 72ND ST, QUEENS NY",jh
8101.007862,"33-31 73RD ST, QUEENS NY",jh
8101.007935,"33-31 74TH ST, QUEENS NY",jh
8101.008009,"33-31 75TH ST, QUEENS NY",jh
8101.00848,"33-31 84TH ST, QUEENS NY",jh
8101.008621,"33-31 86TH ST, QUEENS NY",jh
8101.008704,"33-31 87TH ST, QUEENS NY",jh
8101.008838,"33-31 88TH ST, QUEENS NY",jh
8101.008949,"33-31 89TH ST, QUEENS NY",jh
8101.007295,"33-32 70TH ST, QUEENS NY",jh
8101.007626,"33-32 71ST ST, QUEENS NY",jh
8101.007712,"33-32 72ND ST, QUEENS NY",jh
8101.007808,"33-32 73RD ST, QUEENS NY",jh
8101.007901,"33-32 74TH ST, QUEENS NY",jh
8101.007965,"33-32 75TH ST, QUEENS NY",jh
8101.008057,"33-32 76TH ST, QUEENS NY",jh
8101.008367,"33-32 83RD ST, QUEENS NY",jh
8101.008535,"33-32 85TH ST, QUEENS NY",jh
8101.008597,"33-32 86TH ST, QUEENS NY",jh
8101.008774,"33-32 88TH ST, QUEENS NY",jh
8101.008887,"33-32 89TH ST, QUEENS NY",jh
8101.009008,"33-32 90TH ST, QUEENS NY",jh
8101.00731,"33-33 69TH ST, QUEENS NY",jh
8101.007606,"33-33 70TH ST, QUEENS NY",jh
8101.007668,"33-33 71ST ST, QUEENS NY",jh
8101.007762,"33-33 72ND ST, QUEENS NY",jh
8101.007863,"33-33 73RD ST, QUEENS NY",jh
8101.007936,"33-33 74TH ST, QUEENS NY",jh
8101.00801,"33-33 75TH ST, QUEENS NY",jh
8101.008215,"33-33 79TH ST, QUEENS NY",jh
8101.008336,"33-33 82ND ST, QUEENS NY",jh
8101.008401,"33-33 83RD ST, QUEENS NY",jh
8101.008567,"33-33 85TH ST, QUEENS NY",jh
8101.008622,"33-33 86TH ST, QUEENS NY",jh
8101.008705,"33-33 87TH ST, QUEENS NY",jh
8101.008839,"33-33 88TH ST, QUEENS NY",jh
8101.00895,"33-33 89TH ST, QUEENS NY",jh
